timestamp,value
2019-07-08 09:30:19,24.8
2019-07-08 09:40:13,24.9
2019-07-08 10:00:14,24.9
2019-07-08 10:10:13,25.0
2019-07-08 10:20:11,24.9
2019-07-08 10:30:15,24.9
2019-07-08 10:40:11,24.8
2019-07-08 10:50:13,24.8
2019-07-08 11:00:18,24.8
2019-07-08 11:10:13,24.8
2019-07-08 11:20:13,24.8
2019-07-08 11:30:15,24.8
2019-07-08 12:00:15,25.3
2019-07-08 12:10:14,25.1
2019-07-08 12:20:13,25.1
2019-07-08 12:30:13,25.1
2019-07-08 12:40:13,25.1
2019-07-08 12:50:11,25.1
2019-07-08 13:00:15,25.1
2019-07-08 13:10:11,25.1
2019-07-08 13:20:10,25.1
2019-07-08 13:35:44,25.2
2019-07-08 13:40:15,25.2
2019-07-08 13:50:13,25.0
2019-07-08 14:00:15,24.8
2019-07-08 14:10:13,24.8
2019-07-08 14:20:13,24.7
2019-07-08 14:30:13,24.7
2019-07-08 14:40:13,24.7
2019-07-08 14:50:13,24.7
2019-07-08 15:00:18,24.6
2019-07-08 15:10:13,24.6
2019-07-08 15:20:10,24.6
2019-07-08 15:30:15,24.6
2019-07-08 15:40:12,24.6
2019-07-08 15:50:11,24.6
2019-07-08 16:00:17,24.6
2019-07-08 16:10:13,24.6
2019-07-08 16:20:13,24.6
2019-07-08 16:30:15,24.6
2019-07-08 16:40:11,24.5
2019-07-08 16:50:13,24.5
2019-07-08 17:00:17,24.5
2019-07-08 17:10:10,24.5
2019-07-08 17:20:13,24.4
2019-07-08 17:30:16,24.4
2019-07-08 17:40:13,24.4
2019-07-08 17:50:14,24.4
2019-07-08 18:00:15,24.4
2019-07-08 18:10:13,24.4
2019-07-08 18:20:13,24.4
2019-07-08 18:30:14,24.4
2019-07-08 18:40:13,24.4
2019-07-08 18:50:13,24.4
2019-07-08 19:00:16,24.4
2019-07-08 19:10:13,24.4
2019-07-08 19:20:13,24.4
2019-07-08 19:30:18,24.4
